video_id,frame_id,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility
Ollie86,0,0.6026266813278198,0.29566529393196106,-0.07000045478343964,0.9999011754989624,0.5884405374526978,0.28512927889823914,0.06979942321777344,0.9999109506607056,0.5736671686172485,0.3600452244281769,-0.11202740669250488,0.8285263180732727,0.5097754597663879,0.34952229261398315,-0.007922966033220291,0.5134338140487671,0.5323153734207153,0.48379698395729065,-0.022325534373521805,0.8978891372680664,0.4709993302822113,0.49607008695602417,0.013524441048502922,0.7638612389564514,0.5312564969062805,0.5069761872291565,-0.0171778853982687,0.8955349326133728,0.48161378502845764,0.5184574127197266,0.01244668010622263,0.8463122248649597
Ollie86,1,0.49366921186447144,0.2600395381450653,-0.053915418684482574,0.9999083876609802,0.5250455141067505,0.2512003183364868,0.05363950878381729,0.9999156594276428,0.43821781873703003,0.3688841164112091,-0.021215427666902542,0.8388482332229614,0.4691935181617737,0.3676440417766571,0.03504927456378937,0.5294231176376343,0.4275588393211365,0.4993152916431427,-0.03131316229701042,0.9019898176193237,0.47292476892471313,0.4952826201915741,0.04362792521715164,0.7731346487998962,0.43256431818008423,0.5189740657806396,-0.037274621427059174,0.8977208733558655,0.47316375374794006,0.5173370242118835,0.04000761732459068,0.847119152545929
Ollie86,2,0.4361688196659088,0.2671646177768707,-0.01831049844622612,0.999916136264801,0.4657391905784607,0.26253145933151245,0.01811663992702961,0.9999210238456726,0.4185214936733246,0.375177264213562,0.05177577584981918,0.8540045619010925,0.4595206677913666,0.3747878968715668,0.05089055746793747,0.5715036392211914,0.4162081778049469,0.5001569986343384,0.02621467038989067,0.9109320044517517,0.4685457646846771,0.4950338900089264,0.03981013596057892,0.7935355305671692,0.420609712600708,0.5172483921051025,0.019767429679632187,0.9068217277526855,0.47039422392845154,0.5155764222145081,0.034142784774303436,0.8595240712165833
Ollie86,3,0.4212159216403961,0.28713008761405945,0.002447194652631879,0.9999237656593323,0.4526454508304596,0.28594061732292175,-0.0026352647691965103,0.9999274015426636,0.4083998203277588,0.3797457814216614,0.03544606268405914,0.8672583103179932,0.45486050844192505,0.3785211443901062,0.020010322332382202,0.6106902360916138,0.4113956093788147,0.5014703869819641,-0.003977017942816019,0.9176754355430603,0.46354904770851135,0.49596741795539856,-0.0216544009745121,0.8105359077453613,0.4149225652217865,0.5175949335098267,-0.01152115873992443,0.913435161113739,0.4634067118167877,0.5181251764297485,-0.02807190641760826,0.8689415454864502
Ollie86,4,0.414950430393219,0.29693442583084106,-0.000686903134919703,0.9999297261238098,0.44898706674575806,0.2930832505226135,0.0005236314027570188,0.9999322891235352,0.4042508006095886,0.38553494215011597,0.004743102937936783,0.8790818452835083,0.45034438371658325,0.3848232924938202,0.016295958310365677,0.6435762047767639,0.40847182273864746,0.4988345801830292,-0.039271462708711624,0.924117922782898,0.4595869183540344,0.4942084550857544,-0.018961170688271523,0.8244497179985046,0.4141044020652771,0.5148631930351257,-0.045109573751688004,0.920017421245575,0.4572671353816986,0.5133113861083984,-0.02504221722483635,0.8766422867774963
Ollie86,5,0.408244788646698,0.3013853132724762,0.006742506287992001,0.9999344348907471,0.44119206070899963,0.29820266366004944,-0.0069092921912670135,0.9999358654022217,0.3989860415458679,0.3882406949996948,0.016994597390294075,0.8827992677688599,0.4453602433204651,0.39193132519721985,0.013231983408331871,0.6619650721549988,0.4086942672729492,0.49773165583610535,-0.03421534225344658,0.9236440062522888,0.4558923840522766,0.4952126443386078,-0.027351852506399155,0.8281594514846802,0.41235238313674927,0.5125630497932434,-0.042339764535427094,0.9209513068199158,0.4544944167137146,0.512565553188324,-0.03353876248002052,0.8756747245788574
Ollie86,6,0.4030766487121582,0.30359378457069397,-0.010622837580740452,0.9999375343322754,0.4344225823879242,0.3014342486858368,0.010431553237140179,0.9999377727508545,0.39340245723724365,0.39131948351860046,-0.009803472086787224,0.8894064426422119,0.4396171569824219,0.39432811737060547,0.02325015887618065,0.6722743511199951,0.4036635756492615,0.49744197726249695,-0.06448498368263245,0.9263117909431458,0.45219555497169495,0.49153396487236023,-0.008480733260512352,0.8317577838897705,0.40723639726638794,0.5107395052909851,-0.07230017334222794,0.924203097820282,0.4518071115016937,0.50633704662323,-0.013759237714111805,0.8778843283653259
Ollie86,7,0.3969518840312958,0.3100180923938751,-0.009142461232841015,0.9999406337738037,0.42808204889297485,0.30601999163627625,0.008984309621155262,0.9999399781227112,0.38881251215934753,0.3964596688747406,-0.0045465705916285515,0.8974555134773254,0.434720903635025,0.39639565348625183,0.021452056244015694,0.693581759929657,0.4011058807373047,0.49761494994163513,-0.03930346667766571,0.9303516745567322,0.4472559094429016,0.48894158005714417,-0.0022967741824686527,0.8401168584823608,0.40520721673965454,0.5115865468978882,-0.0451890230178833,0.9289645552635193,0.4480608403682709,0.5014771819114685,-0.006932316813617945,0.8836174011230469
Ollie86,8,0.393542617559433,0.3117026686668396,-0.0027793634217232466,0.9999438524246216,0.4243171811103821,0.3084251582622528,0.0026224260218441486,0.999943196773529,0.3839264214038849,0.3984006643295288,-0.0043374160304665565,0.9066340327262878,0.4306786060333252,0.3979199528694153,0.011895403265953064,0.7206197381019592,0.39615195989608765,0.4973658621311188,-0.04431997984647751,0.9363436698913574,0.444105863571167,0.48898860812187195,-0.004702306352555752,0.8536409139633179,0.4013088345527649,0.5106850266456604,-0.05112383887171745,0.9351229667663574,0.4443795680999756,0.5025935769081116,-0.008104277774691582,0.8931004405021667
Ollie86,9,0.38851016759872437,0.314846396446228,-0.0034579546190798283,0.9999467134475708,0.4190957546234131,0.3113085627555847,0.00329381856136024,0.9999460577964783,0.37868887186050415,0.39826276898384094,-0.006472156848758459,0.9149812459945679,0.4255853295326233,0.39853420853614807,0.013277393765747547,0.7448698878288269,0.39154428243637085,0.4964261054992676,-0.05802583694458008,0.9418120384216309,0.43853530287742615,0.4872823655605316,-0.005789696704596281,0.8659422993659973,0.39729973673820496,0.5104194283485413,-0.06525970995426178,0.9408096671104431,0.4398413598537445,0.5005484819412231,-0.008962268009781837,0.9020712375640869
