video_id,frame_id,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility
Kickflip8,0,0.241753488779068,0.44619885087013245,-0.004783619660884142,0.9975582957267761,0.2044404298067093,0.44702082872390747,0.00464590871706605,0.9976251721382141,0.24235904216766357,0.5439566373825073,-0.12633933126926422,0.4917828440666199,0.19166934490203857,0.5454477667808533,-0.08148346096277237,0.8118566870689392,0.24227109551429749,0.6533664464950562,0.031280383467674255,0.7232909798622131,0.20850825309753418,0.6309491991996765,0.11644921451807022,0.8241924047470093,0.23820848762989044,0.6682135462760925,0.03989241644740105,0.7310165762901306,0.2171461135149002,0.6399844288825989,0.13130983710289001,0.7258546352386475
Kickflip8,1,0.2420906275510788,0.4501263499259949,-0.004089823458343744,0.9977980256080627,0.20487412810325623,0.4505974054336548,0.003942091017961502,0.9978578090667725,0.24271973967552185,0.5492715835571289,-0.14001360535621643,0.5400574803352356,0.19182053208351135,0.5501315593719482,-0.08122427016496658,0.8225111961364746,0.2424747198820114,0.6546443104743958,-0.011668795719742775,0.7498692870140076,0.20917794108390808,0.6308994889259338,0.11367948353290558,0.8363956809043884,0.23851442337036133,0.669011116027832,-0.00605216296389699,0.747066855430603,0.2175317257642746,0.6401447057723999,0.1280379444360733,0.7210585474967957
Kickflip8,2,0.24403445422649384,0.4603038728237152,-0.004269958473742008,0.9980147480964661,0.20755760371685028,0.4624928832054138,0.004107668995857239,0.9980683326721191,0.24565306305885315,0.5547292828559875,-0.15467534959316254,0.5838770270347595,0.1930479109287262,0.5600435137748718,-0.033511314541101456,0.8290945887565613,0.24371394515037537,0.6550512313842773,0.005029898136854172,0.7726590633392334,0.2110869586467743,0.6306450963020325,0.19128049910068512,0.8447486162185669,0.24038562178611755,0.6685636043548584,0.012665065005421638,0.7526188492774963,0.21964871883392334,0.6394370794296265,0.20939108729362488,0.7108185291290283
Kickflip8,3,0.24673955142498016,0.4743400514125824,-0.003969847224652767,0.9982107877731323,0.20980659127235413,0.4766745865345001,0.003804091364145279,0.9982587099075317,0.24894943833351135,0.5624788403511047,-0.17605477571487427,0.6226409673690796,0.19687171280384064,0.5735540390014648,-0.05036425590515137,0.831396222114563,0.24537494778633118,0.6564809083938599,-0.0023548707831650972,0.7929674386978149,0.2128584384918213,0.6316128969192505,0.19812443852424622,0.847329318523407,0.24168679118156433,0.6690860390663147,0.008183845318853855,0.7582046985626221,0.22109396755695343,0.6397053599357605,0.21873657405376434,0.6952824592590332
Kickflip8,4,0.2489992380142212,0.48518064618110657,-0.007062897086143494,0.9983876347541809,0.21132846176624298,0.48965340852737427,0.006929429713636637,0.9984297156333923,0.2514931559562683,0.5622274279594421,-0.273905485868454,0.6583406925201416,0.19997072219848633,0.5865653157234192,-0.005936731584370136,0.8367623090744019,0.24757245182991028,0.6576873064041138,-0.12674923241138458,0.812955379486084,0.21471938490867615,0.6327463984489441,0.2951679825782776,0.7879957556724548,0.24358144402503967,0.6699541211128235,-0.11861364543437958,0.7734655141830444,0.22263094782829285,0.6397625803947449,0.32171401381492615,0.6412631869316101
Kickflip8,5,0.2516188621520996,0.4983292520046234,-0.01088155061006546,0.9985480308532715,0.21432249248027802,0.5037023425102234,0.01079554483294487,0.9985851645469666,0.2535325884819031,0.5651957988739014,-0.32889625430107117,0.6923920512199402,0.20414015650749207,0.6007096171379089,0.037093717604875565,0.8527065515518188,0.2491472065448761,0.6577326655387878,-0.16027508676052094,0.8316327333450317,0.21478262543678284,0.6345852017402649,0.3716734051704407,0.717572033405304,0.2448396235704422,0.669616162776947,-0.14866593480110168,0.7952101230621338,0.2223769724369049,0.6387748718261719,0.40401649475097656,0.5830719470977783
Kickflip8,6,0.25488561391830444,0.5111634731292725,-0.013865974731743336,0.9986929893493652,0.21781308948993683,0.5161332488059998,0.013800648041069508,0.9987261295318604,0.2555294930934906,0.5614569783210754,-0.3768071234226227,0.7231478095054626,0.20837214589118958,0.6147003173828125,0.05421574041247368,0.8674237132072449,0.25112172961235046,0.6576483845710754,-0.21712951362133026,0.8484688997268677,0.2147122323513031,0.6373353600502014,0.39251619577407837,0.6539719104766846,0.24584095180034637,0.6696265935897827,-0.20585040748119354,0.8156572580337524,0.22233180701732635,0.6388036012649536,0.4266291558742523,0.5336829423904419
Kickflip8,7,0.257321298122406,0.5237722992897034,-0.013944970443844795,0.998823344707489,0.22020137310028076,0.5290343761444092,0.01388357300311327,0.9988523721694946,0.2590644359588623,0.5615463852882385,-0.3883008360862732,0.7508295774459839,0.2124452143907547,0.6233041286468506,0.04813525080680847,0.8806711435317993,0.253638356924057,0.6576052904129028,-0.2482214868068695,0.8636217713356018,0.2154591828584671,0.6365116834640503,0.3929394483566284,0.5912787914276123,0.24876824021339417,0.6691728234291077,-0.23884686827659607,0.8340808749198914,0.2223798930644989,0.63453209400177,0.4284549355506897,0.4883321523666382
Kickflip8,8,0.258749783039093,0.5374304056167603,-0.012843774631619453,0.9989405274391174,0.22209593653678894,0.5424043536186218,0.012768489308655262,0.9989659190177917,0.2623305022716522,0.5619169473648071,-0.383971631526947,0.7757439017295837,0.21579726040363312,0.633004903793335,0.02289487048983574,0.8925985097885132,0.2580934166908264,0.6571726202964783,-0.23143646121025085,0.8772591948509216,0.2149975746870041,0.6473819017410278,0.35813528299331665,0.5432239770889282,0.2521647810935974,0.6691197156906128,-0.22061912715435028,0.8506593108177185,0.21055881679058075,0.6463603973388672,0.3921244740486145,0.4540937840938568
Kickflip8,9,0.26027947664260864,0.5388940572738647,-0.009455781430006027,0.9990454912185669,0.22371654212474823,0.5426531434059143,0.009381471201777458,0.9990667700767517,0.2680215835571289,0.5627619624137878,-0.3738785982131958,0.7981442213058472,0.21882221102714539,0.6300742626190186,0.009921775199472904,0.9032706022262573,0.260679692029953,0.6566594243049622,-0.2175755500793457,0.8895253539085388,0.21483592689037323,0.6465299725532532,0.3330129086971283,0.4920310378074646,0.25495195388793945,0.6672666668891907,-0.2059488296508789,0.8654537200927734,0.20973071455955505,0.6442840099334717,0.36654308438301086,0.41329288482666016
